sqft,bedrooms,bathrooms,age,lot_size,garage,neighborhood,has_pool,distance_city,condition,price
984,5,3,72,0.77,1,6,0,5.2,10,508000
3210,4,2,2,1.49,2,7,0,34.7,8,879000
3009,4,3,1,1.35,2,9,0,25.4,5,850000
4472,4,1,3,1.25,0,6,0,18.7,8,878000
2681,4,4,15,0.85,0,10,1,1.9,9,834000
1321,3,3,53,0.43,2,1,1,36.9,2,414000
2687,4,2,32,1.88,2,8,0,15.4,7,898000
3352,4,3,8,2.21,1,2,1,17.0,2,919000
4609,5,3,56,2.37,3,3,0,11.9,7,956000
4955,5,1,39,0.24,2,5,0,35.7,3,1021000
4279,1,2,51,1.88,1,6,0,14.1,8,1179000
2209,3,1,81,1.84,2,7,1,7.4,4,648000
2494,1,3,15,2.37,3,4,0,20.3,9,841000
1326,2,3,7,0.71,1,3,0,31.4,4,381000
3460,4,2,86,1.88,2,9,0,15.2,2,768000
2972,5,1,59,0.23,2,4,1,26.3,4,695000
1079,2,2,35,1.61,1,9,0,12.5,5,455000
3764,3,2,2,0.94,0,9,0,28.9,8,823000
4777,5,3,14,1.95,0,3,1,26.9,3,990000
3469,5,4,96,2.17,1,3,1,27.4,9,831000
3693,4,2,81,0.98,0,8,1,26.0,9,772000
2551,4,2,22,1.36,3,1,1,6.7,10,782000
4781,4,2,2,0.38,3,6,1,35.6,3,889000
3161,2,3,29,1.1,0,6,0,23.6,8,775000
4931,2,2,44,0.97,2,9,0,15.6,6,774000
2508,2,2,16,0.54,0,2,0,7.3,6,667000
3486,3,3,57,2.25,1,8,1,31.5,2,646000
3695,5,1,57,0.46,1,7,1,20.6,8,1075000
3576,4,2,95,1.63,1,2,0,6.3,7,761000
1919,3,3,56,2.24,3,1,0,36.9,2,509000
3788,3,2,6,2.29,1,4,1,4.7,4,877000
994,3,2,38,2.0,2,2,0,21.2,5,416000
1462,4,2,77,0.52,1,3,0,24.6,9,406000
1279,5,2,57,2.06,0,2,0,40.0,10,325000
2223,3,1,55,0.76,3,9,0,6.1,2,727000
3508,1,4,14,2.31,0,4,1,24.7,7,753000
3975,4,1,43,1.8,3,1,1,19.3,5,1165000
4614,4,3,11,1.98,1,8,1,10.7,2,996000
2814,3,1,7,0.3,2,4,0,37.7,10,523000
4589,4,2,79,1.5,3,10,1,31.7,3,1312000
3243,4,2,40,2.07,1,8,0,31.2,5,906000
1711,3,1,33,2.17,2,8,0,36.0,10,668000
4013,3,1,45,0.17,2,9,0,29.1,1,767000
3164,3,2,87,2.35,0,10,1,20.5,7,827000
4429,5,2,28,0.2,2,7,0,16.0,1,939000
4272,6,1,15,1.57,0,4,0,28.3,6,1031000
1480,5,4,4,1.76,1,2,1,24.3,6,538000
1409,4,2,4,0.36,1,6,0,21.9,1,441000
2956,4,2,29,0.22,3,4,1,23.8,7,858000
4666,4,2,49,1.98,1,6,1,26.4,8,1257000
1171,5,2,4,1.02,0,8,1,38.8,3,488000
1415,3,3,12,0.36,2,3,0,30.2,10,559000
3053,4,2,98,1.93,1,1,0,7.5,1,646000
4938,4,2,48,2.14,2,5,1,18.9,2,910000
1664,4,2,88,1.51,1,3,0,27.3,1,339000
2068,3,3,49,0.49,2,6,0,7.4,9,484000
1584,4,1,13,0.14,2,3,0,37.3,4,560000
4978,4,2,45,1.78,1,1,0,3.5,7,1027000
3037,3,2,89,1.42,1,9,0,24.6,5,802000
4854,4,2,81,1.66,2,5,1,39.0,9,949000
1735,3,2,83,2.05,2,2,0,29.3,9,420000
4780,5,4,33,1.14,1,2,0,27.3,6,962000
3138,4,3,70,0.4,0,9,0,39.9,5,679000
1125,4,3,46,2.36,1,1,1,31.8,10,626000
2334,1,2,59,1.41,2,10,0,38.8,1,627000
4280,2,2,73,1.58,3,3,0,28.1,4,902000
4661,4,2,78,2.34,0,10,0,26.8,5,1002000
2785,3,3,80,2.34,1,7,0,30.6,9,725000
3578,4,1,10,1.47,0,1,0,8.0,2,793000
2070,2,4,97,0.81,1,2,1,32.3,2,408000
1440,5,2,90,2.49,2,6,0,38.8,3,536000
4878,4,4,84,1.73,3,9,0,24.7,3,949000
2167,2,1,94,1.08,0,9,0,1.0,7,667000
4842,4,2,49,1.44,2,8,0,3.3,1,1245000
3375,5,1,3,1.1,1,3,0,9.8,2,1004000
4403,4,3,40,2.23,3,2,0,19.9,1,681000
2381,3,2,58,1.26,2,1,0,16.8,9,662000
2786,4,3,59,2.08,0,9,1,39.2,10,723000
3040,3,3,80,2.12,3,5,0,37.9,9,844000
4766,3,3,61,2.08,0,3,0,16.0,3,1019000
2905,3,3,83,1.83,2,10,0,31.9,3,643000
928,4,3,24,2.15,3,10,1,25.6,1,677000
4796,2,3,86,1.03,0,5,1,10.1,5,884000
1651,5,2,78,0.38,2,3,0,37.3,3,334000
4903,3,3,32,2.12,3,9,0,10.8,2,832000
2876,3,4,18,1.3,3,1,0,34.9,3,816000
3794,3,2,56,0.41,2,1,0,25.7,8,721000
4544,3,4,14,0.38,1,3,0,25.0,8,810000
3556,4,1,40,0.48,2,6,1,33.6,1,807000
2444,3,2,68,1.9,2,2,1,20.0,2,576000
3944,2,1,79,1.81,2,1,1,34.2,1,585000
1042,3,1,59,0.59,3,8,0,22.2,8,407000
4885,3,3,95,2.13,0,10,0,39.4,1,1097000
970,1,4,21,0.78,1,9,0,26.6,6,510000
1452,4,3,42,2.0,2,10,0,15.3,10,636000
4312,4,4,31,1.27,3,1,1,30.7,8,926000
2299,4,2,12,1.86,2,3,0,20.6,8,644000
2899,4,1,37,1.02,3,5,0,32.3,7,539000
2958,4,2,25,0.93,3,7,1,33.4,8,973000
2772,5,3,80,2.12,3,10,1,24.9,8,841000
4725,1,1,4,0.18,3,4,1,35.0,10,995000
3058,1,4,48,2.44,3,6,1,16.4,3,908000
4839,2,3,96,1.66,3,1,0,2.8,2,1046000
2835,2,4,90,1.14,2,4,0,26.7,4,619000
4071,2,2,4,1.61,0,8,0,30.7,5,771000
1657,4,2,100,0.39,1,5,0,3.4,2,384000
4623,3,3,70,1.33,1,8,0,31.0,8,976000
1849,6,3,47,2.46,0,1,0,25.7,8,384000
4790,3,2,17,0.66,1,10,1,5.1,4,1224000
1098,3,4,94,1.83,3,9,0,21.8,5,566000
1723,6,4,5,1.14,2,4,0,4.8,5,685000
3599,5,1,65,1.67,1,9,0,13.2,5,757000
4862,3,1,76,0.59,2,8,0,32.3,9,1015000
4845,4,2,41,1.23,2,8,0,4.5,9,1319000
2602,5,2,51,2.45,1,2,1,18.6,4,639000
3513,3,3,10,0.57,3,3,0,24.4,1,874000
3653,3,1,25,1.63,1,10,1,37.7,8,1005000
3457,5,3,20,1.48,2,9,0,29.6,1,644000
4146,4,3,65,1.46,1,3,0,6.0,7,813000
2271,2,2,39,1.58,2,8,0,38.8,4,671000
3749,4,2,55,1.31,3,5,0,19.4,1,832000
1741,3,2,50,0.14,1,7,0,15.1,4,571000
2707,5,1,19,2.26,3,4,0,5.6,7,833000
2043,2,3,80,2.08,0,8,0,37.4,8,608000
2266,5,4,79,0.52,2,4,1,23.7,2,555000
4757,4,2,56,1.09,3,5,0,39.5,9,1048000
2766,3,2,4,1.95,3,1,0,7.4,5,620000
1175,2,2,13,2.45,1,10,0,22.1,8,691000
1062,4,2,23,2.38,1,8,0,4.8,2,564000
4188,5,2,67,2.26,2,7,0,21.2,2,759000
4195,3,3,51,0.48,0,5,0,35.6,4,764000
2744,3,1,47,2.29,2,6,0,4.8,4,997000
2693,4,4,87,2.21,2,1,0,11.2,3,590000
4434,4,1,46,1.0,2,8,0,27.5,5,917000
2452,1,4,59,1.05,1,9,0,3.5,2,597000
4941,4,4,72,1.2,2,5,1,18.4,1,857000
4692,4,2,2,1.67,3,10,0,13.7,4,1014000
1399,3,1,8,0.73,2,7,0,33.6,6,674000
2712,3,3,81,0.16,2,10,0,2.4,6,791000
2092,3,3,99,0.44,1,4,1,34.6,2,338000
1400,4,4,82,1.16,1,6,1,28.3,6,502000
1180,4,3,23,0.78,1,2,1,12.2,4,527000
4437,4,2,3,1.93,2,4,0,8.3,10,1151000
2963,3,3,8,0.36,1,5,0,38.0,1,522000
1898,3,4,96,2.3,2,9,1,22.4,1,680000
1165,5,3,0,2.25,2,9,0,14.1,2,652000
3370,3,4,34,2.28,2,8,0,2.3,4,974000
4219,4,3,73,1.88,1,4,0,7.0,8,1176000
3276,4,3,11,0.36,2,6,0,24.1,3,805000
1590,3,3,17,1.15,2,7,0,20.8,5,538000
4369,3,3,77,0.42,0,1,0,30.4,3,516000
1546,2,2,9,2.47,0,1,1,33.5,8,435000
1112,2,3,73,0.9,2,4,0,16.2,4,321000
1720,4,3,17,1.5,1,3,0,4.5,8,431000
1877,3,2,23,1.97,1,10,0,31.8,8,751000
3629,2,2,0,2.31,0,4,0,22.4,9,924000
3181,4,3,93,1.91,1,9,1,39.2,2,749000
4418,2,3,78,1.72,3,2,1,32.0,10,790000
1597,4,1,71,1.22,2,4,0,13.5,7,490000
1072,3,3,98,1.55,2,7,0,17.4,10,515000
3810,2,4,81,0.33,3,2,1,9.8,1,968000
2573,3,2,15,2.22,2,8,0,20.7,4,814000
3347,1,2,84,1.41,2,10,0,28.6,4,808000
3964,5,4,14,0.2,1,4,0,24.7,4,902000
1746,4,4,61,2.31,2,9,1,14.0,7,720000
3465,2,2,4,1.27,1,1,1,33.0,5,828000
1306,3,1,44,2.18,2,7,0,4.6,5,537000
1043,3,2,51,2.16,0,1,0,6.1,3,311000
1305,2,3,70,2.06,1,10,0,16.5,10,553000
3958,3,2,6,0.25,0,9,0,28.2,5,861000
4390,4,2,26,0.69,1,10,0,27.9,5,1060000
2672,5,2,88,2.2,3,10,0,15.0,8,902000
4593,3,4,85,2.26,1,1,1,28.0,2,761000
1992,4,2,12,1.2,3,3,0,2.9,8,697000
2264,5,2,16,1.16,2,7,1,12.0,4,659000
1190,3,4,43,0.52,2,1,0,27.9,9,447000
4177,5,2,12,2.42,1,5,0,7.8,8,1264000
1472,4,2,89,0.61,3,6,1,8.9,5,566000
3360,3,3,72,0.56,0,3,0,3.9,5,638000
2011,6,2,4,1.69,2,6,0,14.9,9,873000
1729,3,3,32,0.68,2,4,0,33.1,5,408000
2339,3,1,3,2.35,2,6,1,33.5,9,800000
1712,4,1,91,0.13,1,6,0,34.6,6,555000
1443,3,4,25,0.11,2,4,0,1.9,1,428000
1301,3,2,67,1.31,3,1,1,39.7,8,385000
1529,2,3,15,1.27,3,3,0,20.4,1,473000
2083,4,2,100,0.49,3,10,0,35.0,2,460000
2918,4,2,21,1.29,1,7,0,36.3,6,663000
4636,4,3,35,1.09,1,2,0,20.8,5,923000
1719,6,2,57,2.24,0,4,0,2.5,2,639000
4850,3,2,54,0.12,3,6,0,24.1,6,1063000
3139,3,1,34,2.44,1,5,0,13.7,7,906000
1555,4,2,24,1.6,2,6,0,8.7,3,650000
2669,4,3,71,0.46,3,5,0,7.7,8,755000
1307,3,3,80,0.21,2,9,0,22.6,4,338000
2236,2,3,60,1.39,2,2,1,4.6,10,805000
3375,5,3,17,0.66,1,4,0,33.0,9,940000
4226,6,2,57,0.82,2,1,0,9.5,7,911000
1358,4,2,75,0.69,3,7,1,22.2,3,406000
3902,3,3,56,1.66,2,1,1,5.5,5,668000
4422,6,2,96,1.43,1,6,0,34.5,9,745000
4857,5,2,86,0.29,0,10,1,27.8,9,939000
4515,4,4,62,1.36,1,10,0,8.7,8,1163000
2101,5,1,11,2.0,2,9,1,28.8,8,766000
2955,5,1,10,0.29,0,2,1,3.8,9,755000
1492,5,3,12,2.24,2,1,0,31.0,5,559000
2278,5,3,34,1.49,2,10,1,19.9,9,1030000
1056,4,2,26,2.38,2,3,1,5.2,6,489000
3230,4,2,88,0.46,0,6,0,22.2,6,489000
1241,3,4,66,2.48,2,7,1,8.4,10,572000
2681,4,3,88,1.65,2,8,0,27.1,6,769000
3446,4,3,44,1.46,1,4,1,28.5,7,926000
4620,6,1,73,1.34,3,8,1,30.6,9,1228000
2535,3,2,80,0.16,1,7,0,35.8,3,469000
4535,4,2,66,2.36,2,8,0,26.4,6,1069000
3445,3,2,21,1.65,1,5,1,19.9,10,1099000
818,4,1,77,0.32,2,10,0,34.2,5,421000
1924,4,2,90,0.15,2,7,0,36.0,4,343000
4785,1,2,41,0.22,0,4,0,31.4,8,859000
3454,4,3,19,1.56,2,1,0,37.7,3,694000
2880,2,3,47,1.57,2,3,1,39.2,2,497000
2347,1,1,17,1.3,2,10,0,10.4,4,878000
1661,4,2,76,0.84,0,9,1,7.8,3,432000
954,3,1,69,1.38,1,4,1,18.2,7,369000
4294,3,2,73,1.34,2,5,0,39.9,4,981000
1704,2,2,100,0.15,1,3,0,4.0,10,354000
2069,2,2,92,0.78,2,6,0,28.6,9,516000
1204,4,4,5,0.23,0,4,0,34.1,5,464000
1643,3,3,38,2.26,1,5,0,39.9,3,429000
2582,5,3,10,1.84,3,7,1,25.0,2,765000
2364,3,4,24,2.49,2,7,0,15.5,6,823000
1984,3,3,93,0.83,2,9,1,7.1,6,716000
1546,3,3,54,2.21,3,2,0,39.3,1,468000
2525,4,3,83,1.55,2,4,0,37.0,7,510000
3988,4,2,57,1.19,2,8,0,32.3,5,676000
1070,5,3,36,0.63,3,4,0,37.8,7,519000
4756,4,1,15,1.87,2,3,1,2.9,4,1260000
971,3,3,94,2.27,2,10,1,25.4,5,718000
1073,4,4,92,0.66,2,6,1,11.4,7,720000
3106,5,3,69,0.52,3,3,1,30.7,6,931000
1958,3,1,92,1.77,1,2,0,4.3,1,330000
2506,3,2,95,2.44,0,9,0,10.7,1,593000
2571,4,3,72,1.9,1,3,0,34.1,2,594000
1221,3,4,36,0.78,1,1,0,30.1,3,366000
2009,6,2,52,1.11,1,9,0,39.7,1,558000
1690,3,3,86,1.02,3,5,0,25.9,10,639000
4067,2,4,15,2.15,2,7,1,12.5,2,960000
2273,6,1,17,1.95,1,2,0,22.1,2,594000
4043,5,3,18,1.51,2,1,0,37.8,7,884000
2981,2,2,43,0.76,2,6,0,26.2,6,754000
2249,5,3,1,2.35,2,5,0,35.3,9,823000
3896,3,2,57,1.67,1,10,0,1.4,10,876000
4056,3,3,9,2.43,3,6,0,15.1,5,602000
3956,5,3,75,1.49,1,2,1,37.4,3,717000
2390,4,2,45,2.07,0,7,0,2.1,1,673000
4781,2,4,81,2.05,1,1,1,21.0,1,935000
2235,3,3,18,0.91,2,8,0,14.2,2,628000
1023,4,3,37,2.41,2,7,0,26.0,3,530000
1019,2,2,36,0.15,1,7,1,6.9,10,535000
2454,4,1,90,1.94,1,6,0,26.3,10,553000
1064,4,2,77,2.42,2,10,0,39.7,5,475000
1753,3,4,44,0.91,2,5,0,11.2,7,489000
4533,4,2,33,1.66,1,9,1,18.7,4,761000
3574,5,4,1,1.45,3,3,0,1.7,10,1201000
3924,3,3,43,1.93,3,9,0,17.6,6,1047000
1279,3,3,96,2.18,1,5,0,16.5,6,399000
4314,3,3,82,1.55,2,8,1,22.8,2,1004000
2153,4,3,26,2.06,0,3,0,10.6,6,657000
4122,5,3,47,0.85,2,7,0,13.5,5,1265000
4678,3,2,93,0.65,2,10,0,24.6,6,1174000
1689,3,3,6,1.13,1,4,0,36.4,4,532000
4654,3,3,26,1.73,2,5,1,9.8,1,1383000
1724,4,3,84,0.55,3,4,0,27.3,9,503000
2970,3,3,70,1.73,1,9,1,21.2,3,922000
2702,5,1,88,1.05,0,7,0,4.6,1,544000
3195,3,1,17,2.01,1,6,0,22.8,4,775000
828,4,3,32,0.19,2,6,0,28.5,7,479000
834,4,2,32,1.7,2,10,1,24.1,4,578000
4389,4,3,95,1.66,2,7,0,4.6,4,998000
3470,2,2,24,2.36,2,5,0,34.3,9,879000
4165,4,1,13,1.81,2,10,0,2.1,6,1309000
1388,2,1,37,2.01,2,3,0,9.8,9,501000
4018,2,3,37,2.27,2,3,1,24.8,2,798000
3938,4,3,3,1.72,2,7,0,9.1,7,1042000
1703,4,2,61,0.8,3,10,0,4.5,7,805000
4886,2,4,81,2.19,1,1,0,20.7,8,1039000
2969,2,2,9,1.89,1,4,1,29.0,10,783000
1139,5,2,34,1.12,1,10,0,16.7,9,530000
2514,5,3,98,1.81,3,8,0,28.1,8,668000
1356,3,3,22,2.18,2,4,1,34.5,2,511000
3887,4,2,88,2.44,1,1,0,38.4,3,664000
4066,3,4,64,2.39,3,5,1,9.7,2,869000
4367,4,4,81,0.88,3,1,0,24.4,1,921000
2856,5,1,78,1.11,3,9,0,11.0,7,725000
4699,2,2,24,0.36,1,8,0,34.9,8,860000
1816,4,3,95,0.69,3,7,1,35.7,5,538000
2862,3,2,52,2.22,1,5,1,13.2,10,847000
1638,4,1,83,0.97,0,4,0,26.0,9,343000
2437,4,3,16,1.59,1,7,0,35.6,4,698000
4296,5,2,56,1.7,2,3,0,20.6,1,800000
2613,2,2,74,1.98,1,8,0,29.0,4,597000
4279,1,2,76,0.54,2,5,0,32.1,5,784000
2251,2,3,88,0.83,3,5,1,34.9,8,649000
3113,6,3,19,1.18,1,1,1,20.9,5,768000
2314,4,2,24,0.98,1,10,1,37.7,10,1087000
2031,4,2,41,2.46,1,8,0,25.3,9,763000
2445,1,3,44,2.1,3,7,1,6.5,6,839000
3799,5,4,30,1.25,0,1,1,24.7,8,819000
4240,5,4,64,2.21,2,4,0,12.3,3,875000
4856,4,2,51,0.93,1,4,1,15.2,3,1122000
1105,3,3,79,1.99,3,9,0,32.4,9,413000
4336,2,3,91,0.64,0,10,0,38.9,6,1000000
2523,4,3,20,1.95,2,2,0,34.9,4,748000
2489,4,3,29,1.2,2,4,0,13.4,8,706000
2317,2,1,2,0.36,3,10,0,18.4,4,861000
4717,4,3,97,0.76,1,3,1,39.3,4,805000
1219,3,1,69,1.07,2,10,0,37.0,7,466000
3736,4,1,42,1.9,1,5,0,39.1,7,862000
4662,4,3,28,0.28,3,7,0,17.6,8,1035000
2250,2,4,2,1.68,2,5,0,32.1,10,809000
3896,4,2,57,1.82,2,5,0,34.9,7,794000
4061,3,3,32,1.67,2,4,0,2.2,8,1012000
1964,2,2,74,1.93,1,9,1,11.0,8,927000
2669,5,4,44,0.53,1,6,0,35.4,7,750000
2619,1,3,68,1.51,2,10,0,15.9,1,802000
3505,3,2,31,2.36,3,6,1,11.5,4,1065000
4315,1,2,81,1.57,1,6,0,11.3,3,583000
2142,2,2,83,1.57,3,6,0,15.3,9,610000
3026,3,1,51,1.87,1,1,1,10.1,10,860000
1879,2,1,63,0.9,3,6,1,0.6,8,517000
3579,4,3,39,1.78,1,4,0,7.3,9,859000
3328,2,2,91,2.3,1,2,0,35.4,5,786000
1613,4,3,12,0.13,2,6,0,3.5,5,507000
2831,2,1,89,2.19,2,1,0,16.8,10,696000
1122,2,3,79,0.62,2,1,0,18.5,5,254000
3769,3,2,88,1.19,2,5,0,31.2,2,772000
1703,5,1,73,2.15,2,6,1,10.5,7,682000
2341,4,2,28,2.08,0,2,0,12.7,8,691000
4303,4,1,62,2.24,1,10,1,1.1,5,913000
3453,2,3,83,2.36,1,8,0,36.2,8,937000
3276,5,3,25,1.17,2,4,0,27.6,6,723000
4140,1,3,95,1.68,2,4,0,10.9,4,614000
1941,3,1,58,1.04,2,10,1,35.6,7,545000
1649,4,2,48,0.94,2,5,1,3.9,8,539000
1166,3,2,52,1.14,1,10,0,15.1,9,613000
3697,6,3,87,1.88,2,4,0,22.8,5,939000
1889,1,2,30,1.3,0,5,0,20.5,9,543000
4841,6,1,11,2.05,2,10,0,26.4,8,1035000
2838,4,2,57,1.89,1,3,0,12.3,1,568000
3660,4,2,35,0.15,2,8,0,30.4,8,869000
2654,2,2,9,1.61,2,6,0,16.5,8,628000
1294,3,2,5,1.15,2,8,0,5.4,7,521000
3982,5,2,6,1.2,2,5,0,29.7,1,889000
2584,3,2,30,2.06,0,7,0,36.5,6,645000
4310,4,2,90,1.41,1,10,0,14.9,2,767000
4586,6,3,71,2.23,2,7,1,23.8,6,1303000
4930,3,1,2,1.81,3,6,0,27.7,2,954000
1798,4,2,46,1.43,1,10,1,33.3,2,503000
2251,4,2,84,1.91,1,4,0,8.3,7,689000
2551,2,2,0,0.19,2,6,0,23.0,10,766000
3080,2,2,44,0.17,2,9,1,29.7,1,710000
3734,3,3,53,0.3,2,4,0,8.4,5,723000
4534,3,4,49,1.15,3,6,0,19.2,1,928000
4146,4,2,78,0.67,2,6,0,18.8,9,798000
2673,2,3,6,2.46,0,3,1,33.7,5,635000
4603,6,2,62,1.4,1,4,1,31.2,5,977000
2779,1,2,14,1.69,2,3,1,9.7,4,624000
1498,4,4,88,0.77,2,3,1,9.7,3,287000
2112,4,3,66,0.87,1,10,0,29.1,8,828000
3762,2,4,29,0.91,3,4,0,29.7,7,715000
3738,2,2,77,1.78,1,4,1,7.6,9,637000
3100,4,1,67,1.24,2,6,1,16.7,6,908000
3997,5,2,35,1.34,0,4,0,33.1,1,721000
926,3,3,66,1.52,3,6,1,3.6,5,545000
1991,3,2,4,1.95,2,2,0,15.3,5,671000
3439,3,4,24,0.32,1,4,0,26.0,7,897000
4716,2,2,94,1.96,3,2,0,31.0,10,967000
2166,4,2,10,1.45,1,8,0,26.3,1,581000
1819,5,3,71,1.71,2,9,1,16.2,1,524000
4879,3,3,89,0.89,3,7,1,39.7,6,1290000
1484,6,1,65,1.08,2,6,0,2.1,6,554000
4429,2,4,27,0.65,3,8,1,20.0,9,1207000
3687,4,2,59,2.45,3,4,0,20.6,3,771000
2262,3,1,9,1.29,3,10,0,10.0,5,823000
4886,3,4,49,2.49,1,2,0,22.6,5,917000
3061,3,4,38,1.28,1,4,1,9.2,1,720000
4980,3,3,36,0.63,2,5,0,18.0,6,830000
3641,4,4,62,1.32,2,9,0,17.5,4,980000
2567,4,3,60,0.2,2,5,0,31.0,6,404000
4980,3,4,84,2.27,0,9,0,37.7,8,1226000
4360,5,1,91,2.06,3,9,0,8.5,8,1342000
2912,3,3,37,1.84,3,8,0,39.7,3,725000
1426,4,3,32,1.56,2,5,0,37.6,9,620000
4959,2,1,74,1.49,1,2,0,4.9,4,822000
4214,2,2,44,2.49,0,5,0,36.5,1,797000
2175,3,2,43,0.77,1,1,1,22.8,9,504000
1981,4,3,0,1.97,2,8,0,35.2,5,670000
1290,4,1,52,1.5,3,2,0,37.9,8,384000
4529,3,3,46,2.44,0,7,1,34.4,7,727000
4334,2,1,32,2.09,2,2,0,16.4,5,915000
4096,3,2,66,2.5,2,5,1,25.7,8,678000
2740,4,4,89,1.51,1,10,0,18.9,1,668000
2682,4,3,14,0.59,2,7,0,15.0,4,564000
3787,2,2,13,1.31,2,6,1,10.4,5,894000
3959,1,1,22,1.81,3,5,0,17.9,4,914000
1481,4,3,53,1.96,2,6,0,32.3,6,647000
1873,2,4,7,0.1,2,2,0,33.8,9,542000
3187,2,4,53,1.31,1,10,0,38.3,1,723000
3194,1,3,35,0.66,1,1,1,12.0,10,609000
3493,3,1,83,2.2,1,1,0,26.2,2,515000
2170,4,2,51,0.47,1,8,1,27.9,1,696000
2956,4,2,5,1.7,0,3,0,8.1,7,802000
3380,3,2,96,0.74,1,3,0,15.0,2,514000
2959,4,2,27,0.96,2,9,0,14.0,9,607000
4048,2,2,49,2.36,2,6,1,39.4,8,1166000
4531,5,3,37,0.68,0,4,0,38.4,10,759000
4629,4,2,29,0.33,1,4,1,33.0,1,898000
2427,4,3,80,0.27,2,7,0,19.2,3,524000
4272,3,4,72,1.31,1,6,1,10.9,6,810000
827,2,3,91,1.64,2,2,0,36.7,3,229000
2785,3,3,53,0.89,2,9,0,11.1,9,923000
4953,4,3,70,1.76,0,2,0,21.1,10,1053000
2321,2,2,45,0.25,1,8,1,10.2,10,777000
1096,6,1,27,2.16,1,4,0,38.9,2,335000
2981,6,1,16,2.06,1,10,0,2.1,6,949000
4202,4,2,47,2.47,3,1,1,7.4,2,970000
3096,6,3,43,2.35,1,1,0,30.7,3,539000
3397,2,4,59,0.95,2,9,0,6.5,10,636000
1701,1,4,59,1.06,2,4,0,39.2,9,489000
1898,1,1,4,1.89,0,1,0,13.2,9,442000
2477,4,4,68,0.42,1,3,0,36.8,2,406000
3681,2,2,77,0.85,3,3,0,26.7,8,519000
2178,6,3,69,0.38,3,7,0,25.5,3,562000
2048,2,2,6,1.19,1,6,0,36.7,2,674000
4535,3,1,52,1.42,1,8,0,20.8,10,1133000
2064,5,2,16,0.61,2,7,0,16.3,8,862000
2707,3,4,58,0.16,1,1,0,9.1,3,494000
1858,3,2,8,1.83,1,3,0,6.2,8,707000
3549,4,2,94,0.15,1,9,0,31.8,6,886000
2848,3,4,21,2.44,1,4,1,5.6,1,963000
3276,3,4,44,0.63,0,3,1,16.1,2,680000
4816,3,1,72,1.69,2,5,1,16.7,2,888000
3997,3,3,58,1.14,2,8,0,26.7,7,916000
4353,6,2,79,0.24,2,1,0,11.5,6,840000
2561,5,2,99,1.23,0,2,0,33.6,2,346000
1020,3,2,97,1.34,2,7,1,8.7,1,370000
3688,3,2,12,2.15,2,1,1,31.7,5,970000
2464,3,2,82,1.86,0,5,0,34.1,2,448000
4786,6,3,11,0.29,0,10,0,8.1,10,1207000
3777,2,2,35,0.6,1,8,1,32.5,10,977000
2671,3,3,9,0.85,1,6,0,28.7,6,849000
2262,4,3,15,0.38,3,3,1,35.0,2,680000
1144,6,2,91,1.2,2,7,0,20.6,9,558000
844,2,1,18,2.46,1,3,0,9.7,5,414000
2868,3,3,5,1.34,2,5,0,36.5,7,798000
2314,3,3,3,1.88,1,7,0,31.7,4,787000
3398,1,3,29,1.74,1,2,0,1.3,2,472000
1801,4,3,94,2.14,1,10,0,37.6,3,601000
1833,4,2,45,0.62,2,4,0,38.0,5,331000
2840,4,3,26,1.91,0,2,0,14.5,1,586000
1073,2,2,44,2.22,1,7,1,0.9,4,595000
3447,2,4,84,0.51,1,3,0,22.3,4,631000
2579,3,3,36,0.93,1,9,0,36.6,2,661000
1278,3,2,8,2.43,2,6,0,5.4,9,660000
1315,4,2,60,1.97,3,1,0,23.8,6,542000
1991,2,3,34,0.78,2,10,1,29.4,9,494000
3468,1,2,46,1.45,2,8,0,5.8,6,765000
2211,3,2,20,1.07,3,7,0,20.8,2,801000
4080,3,3,16,1.28,0,1,0,4.0,1,773000
1071,3,3,54,0.95,1,3,0,22.5,4,333000
942,5,2,87,0.77,2,3,0,18.0,1,312000
4132,2,3,94,1.72,1,3,0,11.0,8,662000
1587,4,4,5,1.97,2,7,0,34.2,1,692000
2481,3,4,34,2.2,1,6,1,15.6,5,724000
1422,3,3,49,0.47,1,2,1,28.1,9,437000
4641,5,4,36,2.07,2,5,0,31.7,1,883000
4476,3,3,12,0.71,3,6,1,7.6,4,1172000
3372,4,2,24,1.13,1,2,0,5.2,8,751000
4060,3,3,95,2.26,0,1,0,0.8,8,820000
866,4,1,0,1.19,2,4,0,12.6,1,388000
1940,4,2,48,0.57,1,4,0,32.7,8,502000
3114,5,2,34,0.48,1,4,0,31.0,3,612000
3332,5,3,82,1.24,1,1,1,34.9,7,649000
4380,4,3,52,1.93,2,3,0,30.5,10,833000
1987,3,3,51,2.49,3,7,0,1.4,1,573000
4139,4,2,53,1.99,2,4,1,15.7,5,1186000
1348,4,2,75,2.2,1,2,0,0.7,4,421000
4887,1,2,46,1.89,1,8,0,1.9,4,719000
872,3,3,42,2.25,1,1,0,19.4,5,340000
998,5,2,19,0.28,3,9,0,14.7,3,631000
4001,3,2,32,2.33,2,5,0,22.6,7,699000
2581,3,2,92,1.05,0,2,0,3.1,2,509000
1371,5,3,15,2.31,2,4,0,23.7,1,525000
1590,2,4,77,0.28,2,3,0,3.1,6,334000
2438,3,3,6,1.82,3,7,0,17.2,1,684000
2631,4,2,69,1.87,3,6,1,14.4,7,748000
